file,row_key,row_id,status,since,note
crops.csv,zone_id,zone03,추가예정,,
crops.csv,zone_id,zone04,추가예정,,
crops.csv,zone_id,zone05,추가예정,,
crops.csv,zone_id,zone06,추가예정,,
crops.csv,zone_id,zone07,추가예정,,
crops.csv,zone_id,zone08,추가예정,,
crops.csv,zone_id,zone09,추가예정,,
crops.csv,zone_id,zone10,추가예정,,
day-curve-ext.csv,day,31,수정예정,v70,v63~ 대개편 대상
day-curve-ext.csv,day,35,수정예정,v70,v63~ 대개편 대상
day-curve-ext.csv,day,40,수정예정,v70,v63~ 대개편 대상
day-curve-ext.csv,day,45,수정예정,v70,v63~ 대개편 대상
day-curve-ext.csv,day,50,수정예정,v70,v63~ 대개편 대상
day-curve-ext.csv,day,55,추가예정,,
day-curve-ext.csv,day,60,추가예정,,
day-curve-ext.csv,day,65,추가예정,,
day-curve-ext.csv,day,70,추가예정,,
day-curve-ext.csv,day,75,추가예정,,
day-curve-ext.csv,day,80,추가예정,,
day-curve-ext.csv,day,85,추가예정,,
day-curve-ext.csv,day,90,추가예정,,
day-curve-ext.csv,day,95,추가예정,,
day-curve-ext.csv,day,100,추가예정,,
day-curve.csv,day,1,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,2,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,3,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,4,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,5,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,6,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,7,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,8,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,9,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,10,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,11,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,12,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,13,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,14,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,15,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,16,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,17,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,18,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,19,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,20,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,21,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,22,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,23,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,24,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,25,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,26,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,27,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,28,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,29,수정예정,v70,v63~ 대개편 대상
day-curve.csv,day,30,수정예정,v70,v63~ 대개편 대상
day-events.csv,id,baekjung,구현됨,,
drops.csv,source_id,club,구현됨,,
drops.csv,source_id,bulgasari,구현됨,,
drops.csv,source_id,yakwang,구현됨,,
drops.csv,source_id,eoduksini,구현됨,,
drops.csv,source_id,gangcheol,구현됨,,
drops.csv,source_id,gaekgwi,구현됨,,
drops.csv,source_id,king_dokkaebi,구현됨,,
drops.csv,source_id,mother_bulgasari,구현됨,,
drops.csv,source_id,imugi,구현됨,,
drops.csv,source_id,imugi_boss,구현됨,,
drops.csv,source_id,jigwi,추가예정,,
drops.csv,source_id,gangcheol_blaze,추가예정,,
drops.csv,source_id,sangun,추가예정,,
drops.csv,source_id,samdugumi,추가예정,,
drops.csv,source_id,eop_guryeongi,추가예정,,
drops.csv,source_id,yeongno,추가예정,,
drops.csv,source_id,gangcheol_perfect,추가예정,,
equipment.csv,id,straw_helm,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,straw_armor,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,straw_boots,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,iron_helm,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,iron_armor,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,iron_boots,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,icesteel_helm,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,icesteel_armor,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,icesteel_boots,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,bell_norigae,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,ice_heart_norigae,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,bokjumeoni,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,wind_daenggi,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,tiger_eye_bead,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,dokkaebi_gamtu,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,seonge_helm,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,seonge_armor,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,seonge_boots,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,ice_root_helm,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,ice_root_armor,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,ice_root_boots,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,cold_wave_helm,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,cold_wave_armor,수정예정,v70,v63~ 대개편 대상
equipment.csv,id,cold_wave_boots,수정예정,v70,v63~ 대개편 대상
globals.csv,key,day_length_sec,수정예정,v70,v63~ 대개편 대상
globals.csv,key,night_length_sec,수정예정,v70,v63~ 대개편 대상
globals.csv,key,day_total_sec,수정예정,v70,v63~ 대개편 대상
globals.csv,key,mvp_days,수정예정,v70,v63~ 대개편 대상
globals.csv,key,total_days,수정예정,v70,v63~ 대개편 대상
globals.csv,key,heat_stage_period,수정예정,v70,v63~ 대개편 대상
globals.csv,key,temp_min,수정예정,v70,v63~ 대개편 대상
globals.csv,key,temp_max,수정예정,v70,v63~ 대개편 대상
globals.csv,key,temp_start,수정예정,v70,v63~ 대개편 대상
globals.csv,key,temp_rise_per_stage,수정예정,v70,v63~ 대개편 대상
globals.csv,key,temp_fall_safe,수정예정,v70,v63~ 대개편 대상
globals.csv,key,hp_regen_delay,수정예정,v70,v63~ 대개편 대상
globals.csv,key,hp_regen_rate,수정예정,v70,v63~ 대개편 대상
globals.csv,key,catnip_heal,수정예정,v70,v63~ 대개편 대상
globals.csv,key,catnip_spawn_per_100tiles,수정예정,v70,v63~ 대개편 대상
globals.csv,key,catnip_respawn_days,수정예정,v70,v63~ 대개편 대상
globals.csv,key,heatstroke_threshold,수정예정,v70,v63~ 대개편 대상
globals.csv,key,safe_threshold,수정예정,v70,v63~ 대개편 대상
globals.csv,key,yokai_cap,수정예정,v70,v63~ 대개편 대상
globals.csv,key,win_modules,수정예정,v70,v63~ 대개편 대상
globals.csv,key,tile_px,수정예정,v70,v63~ 대개편 대상
globals.csv,key,team_dev,수정예정,v70,v63~ 대개편 대상
globals.csv,key,team_art,수정예정,v70,v63~ 대개편 대상
globals.csv,key,team_design,수정예정,v70,v63~ 대개편 대상
globals.csv,key,baekjung_day,수정예정,v70,v63~ 대개편 대상
globals.csv,key,ice_shard_temp_relief,수정예정,v70,v63~ 대개편 대상
globals.csv,key,baekjung_spawn_cap,수정예정,v70,v63~ 대개편 대상
globals.csv,key,baekjung_spawn_mult,수정예정,v70,v63~ 대개편 대상
globals.csv,key,baekjung_tears_mult,수정예정,v70,v63~ 대개편 대상
globals.csv,key,baekjung_sig_mult,수정예정,v70,v63~ 대개편 대상
globals.csv,key,magpie_join_kills,수정예정,v70,v63~ 대개편 대상
globals.csv,key,magpie_magnet_radius,수정예정,v70,v63~ 대개편 대상
globals.csv,key,magpie_magnet_interval,수정예정,v70,v63~ 대개편 대상
globals.csv,key,smelt_iron_ratio,수정예정,v70,v63~ 대개편 대상
globals.csv,key,smelt_icesteel_ratio,수정예정,v70,v63~ 대개편 대상
globals.csv,key,claw_t2_mine_crit,수정예정,v70,v63~ 대개편 대상
globals.csv,key,claw_t3_slow,수정예정,v70,v63~ 대개편 대상
globals.csv,key,insul_straw_bonus,수정예정,v70,v63~ 대개편 대상
globals.csv,key,insul_clay_wall_hp,수정예정,v70,v63~ 대개편 대상
globals.csv,key,eoduksini_bloom_pause_sec,수정예정,v70,v63~ 대개편 대상
globals.csv,key,eoduksini_rebloom_cd_sec,수정예정,v70,v63~ 대개편 대상
globals.csv,key,portable_lantern_radius,수정예정,v70,v63~ 대개편 대상
globals.csv,key,portable_lantern_fuel_rule,수정예정,v70,v63~ 대개편 대상
globals.csv,key,dev_speed_mult,수정예정,v70,v63~ 대개편 대상
globals.csv,key,badge_wall_count,수정예정,v70,v63~ 대개편 대상
globals.csv,key,badge_window_days,수정예정,v70,v63~ 대개편 대상
globals.csv,key,ice_tile_hp,수정예정,v70,v63~ 대개편 대상
globals.csv,key,ice_storage_hp,수정예정,v70,v63~ 대개편 대상
globals.csv,key,seal_window_rx,수정예정,v70,v63~ 대개편 대상
globals.csv,key,seal_window_ry,수정예정,v70,v63~ 대개편 대상
globals.csv,key,seal_cap,수정예정,v70,v63~ 대개편 대상
globals.csv,key,seal_target_cells,수정예정,v70,v63~ 대개편 대상
globals.csv,key,seal_penalty_start_day,수정예정,v70,v63~ 대개편 대상
globals.csv,key,cold_source_required,수정예정,v70,v63~ 대개편 대상
globals.csv,key,muldanji_duration,수정예정,v70,v63~ 대개편 대상
globals.csv,key,icejar_fuel_sec,수정예정,v70,v63~ 대개편 대상
globals.csv,key,jukbuin_regen_mult,수정예정,v70,v63~ 대개편 대상
globals.csv,key,daebal_flame_cut,수정예정,v70,v63~ 대개편 대상
globals.csv,key,daebal_radius,수정예정,v70,v63~ 대개편 대상
globals.csv,key,muldanji_mat,수정예정,v70,v63~ 대개편 대상
globals.csv,key,start_at_night,수정예정,v70,v63~ 대개편 대상
globals.csv,key,player_move_speed,수정예정,v70,v63~ 대개편 대상
globals.csv,key,surface_y,수정예정,v70,v63~ 대개편 대상
globals.csv,key,layer_t1_depth,수정예정,v70,v63~ 대개편 대상
globals.csv,key,layer_t2_depth,수정예정,v70,v63~ 대개편 대상
globals.csv,key,layer_t3_depth,수정예정,v70,v63~ 대개편 대상
globals.csv,key,bedrock_depth,수정예정,v70,v63~ 대개편 대상
globals.csv,key,multi_hit_defense,수정예정,v70,v63~ 대개편 대상
globals.csv,key,boss_save_policy,수정예정,v70,v63~ 대개편 대상
globals.csv,key,boss_night_spawn,수정예정,v70,v63~ 대개편 대상
globals.csv,key,baekjung_wave_overflow,수정예정,v70,v63~ 대개편 대상
globals.csv,key,magpie_nest_limit,수정예정,v70,v63~ 대개편 대상
globals.csv,key,crafting_b_ui,수정예정,v70,v63~ 대개편 대상
globals.csv,key,baekjung_wave_size,수정예정,v70,v63~ 대개편 대상
globals.csv,key,baekjung_wave_times_sec,수정예정,v70,v63~ 대개편 대상
globals.csv,key,invasion_boss_in_cap,수정예정,v70,v63~ 대개편 대상
globals.csv,key,crafting_material_format,수정예정,v70,v63~ 대개편 대상
globals.csv,key,item_id_rule,수정예정,v70,v63~ 대개편 대상
globals.csv,key,wallpaper_coverage,수정예정,v70,v63~ 대개편 대상
globals.csv,key,wallpaper_coldsource_bonus,수정예정,v70,v63~ 대개편 대상
globals.csv,key,wallpaper_remove_rule,수정예정,v70,v63~ 대개편 대상
globals.csv,key,boss_field_yokai,수정예정,v70,v63~ 대개편 대상
globals.csv,key,cave_max_height,수정예정,v70,v63~ 대개편 대상
globals.csv,key,furniture_mvp_scope,수정예정,v70,v63~ 대개편 대상
globals.csv,key,inventory_slots,수정예정,v70,v63~ 대개편 대상
globals.csv,key,jangdok_storage_slots,수정예정,v70,v63~ 대개편 대상
globals.csv,key,active_slot_rule,수정예정,v70,v63~ 대개편 대상
globals.csv,key,fall_damage_threshold_tiles,수정예정,v70,v63~ 대개편 대상
globals.csv,key,fall_damage_per_tile,수정예정,v70,v63~ 대개편 대상
globals.csv,key,resident_max_per_species,수정예정,v70,v63~ 대개편 대상
globals.csv,key,resident_spawn_at,수정예정,v70,v63~ 대개편 대상
globals.csv,key,resident_respawn_rule,수정예정,v70,v63~ 대개편 대상
globals.csv,key,resident_min_player_distance,수정예정,v70,v63~ 대개편 대상
globals.csv,key,resident_min_between_distance,수정예정,v70,v63~ 대개편 대상
globals.csv,key,resident_save_policy,수정예정,v70,v63~ 대개편 대상
globals.csv,key,armor_def_by_tier,추가예정,,
globals.csv,key,boss_contact_by_tier,추가예정,,
globals.csv,key,boss_dodge_sec_curve,추가예정,,
globals.csv,key,evolution_bench_t456,수정예정,v70,v63~ 대개편 대상
globals.csv,key,gimmick_weapon_bonus,수정예정,v70,v63~ 대개편 대상
globals.csv,key,turret_slot_cap,수정예정,v70,v63~ 대개편 대상
globals.csv,key,turret_damage_slot_cap,수정예정,v70,v63~ 대개편 대상
globals.csv,key,wave_night_period,수정예정,v70,v63~ 대개편 대상
globals.csv,key,wave_mult_target,수정예정,v70,v63~ 대개편 대상
globals.csv,key,day_brightness_by_stage,수정예정,v70,v63~ 대개편 대상
globals.csv,key,wave_night_offset,수정예정,v70,v63~ 대개편 대상
globals.csv,key,magpie_guide_mode,추가예정,,
globals.csv,key,magpie_guide_return_sec,추가예정,,
globals.csv,key,world_half_width,추가예정,,
globals.csv,key,spawn_x,추가예정,,
globals.csv,key,zone_count,추가예정,,
globals.csv,key,zone_table,추가예정,,
globals.csv,key,altar_surface,추가예정,,
globals.csv,key,altar_summon_daytime,추가예정,,
globals.csv,key,crop_table,추가예정,,
globals.csv,key,crop_plantable,추가예정,,
globals.csv,key,trait_select_at_start,추가예정,,
globals.csv,key,trait_table,추가예정,,
globals.csv,key,shell_screen_count,추가예정,,
globals.csv,key,opening_illust_pages,추가예정,,
globals.csv,key,trait_melee_boss_exempt,추가예정,,
globals.csv,key,sky_gangcheol_trail,추가예정,,
globals.csv,key,sky_gangcheol_trail_period_sec,추가예정,,
globals.csv,key,yokai_path_target,추가예정,,
globals.csv,key,heat_stage_count,추가예정,,
globals.csv,key,heat_stage_trigger,추가예정,,
globals.csv,key,heat_stage_gate_1to2,추가예정,,
globals.csv,key,heat_stage_gate_2to3,추가예정,,
globals.csv,key,day_fire_dmg_by_stage,추가예정,,
globals.csv,key,tree_decay_by_stage,추가예정,,
globals.csv,key,map_size_user_adjustable,추가예정,,
globals.csv,key,map_width_default,추가예정,,
globals.csv,key,map_height_default,추가예정,,
globals.csv,key,scale_policy,추가예정,,
globals.csv,key,underground_depth_tiles,추가예정,,
globals.csv,key,underground_depth_min_tiles,추가예정,,
globals.csv,key,depth_norm_warm_end_s1,추가예정,,
globals.csv,key,depth_norm_cold_end_s1,추가예정,,
globals.csv,key,depth_norm_shift_per_stage,추가예정,,
globals.csv,key,depth_norm_frozen_min,추가예정,,
globals.csv,key,layer_norm_upper_end,추가예정,,
globals.csv,key,layer_norm_mid_end,추가예정,,
globals.csv,key,layer_norm_deep_end,추가예정,,
globals.csv,key,temp_system,추가예정,,
globals.csv,key,room_temp_cold_enter,추가예정,,
globals.csv,key,room_temp_frozen_enter,추가예정,,
globals.csv,key,core_range_w,추가예정,,
globals.csv,key,core_range_h,추가예정,,
globals.csv,key,core_delta_plain,추가예정,,
globals.csv,key,core_delta_insulated,추가예정,,
globals.csv,key,core_stack_mode,추가예정,,
globals.csv,key,seal_role,추가예정,,
globals.csv,key,hypothermia_room_temp,추가예정,,
globals.csv,key,hypothermia_fall_per_sec,추가예정,,
globals.csv,key,hypothermia_dmg_at_temp,추가예정,,
globals.csv,key,hypothermia_dmg_per_sec,추가예정,,
globals.csv,key,gear_temp_rule,추가예정,,
globals.csv,key,gear_cold_tolerance,추가예정,,
globals.csv,key,gear_mismatch_penalty,추가예정,,
globals.csv,key,station_temp_strict,추가예정,,
globals.csv,key,night_budget_model,추가예정,,
globals.csv,key,band_roundtrip_formula,추가예정,,
globals.csv,key,band_roundtrip_sec_per_order_default,추가예정,,
globals.csv,key,wave_mode,추가예정,,
globals.csv,key,invasion_period_days,추가예정,,
globals.csv,key,invasion_offset_days,추가예정,,
globals.csv,key,invasion_announce,추가예정,,
globals.csv,key,bed_locked_on_invasion,추가예정,,
globals.csv,key,terrain_spawn_table,추가예정,,
globals.csv,key,terrain_count,추가예정,,
globals.csv,key,terrain_implemented,추가예정,,
globals.csv,key,base_vicinity_radius,추가예정,,
globals.csv,key,yokai_aggro_default,추가예정,,
globals.csv,key,yokai_aggro_max,추가예정,,
globals.csv,key,talisman_table,추가예정,,
globals.csv,key,talisman_count,추가예정,,
globals.csv,key,boss_arena_layer,추가예정,,
globals.csv,key,altar_count,추가예정,,
globals.csv,key,win_condition,추가예정,,
globals.csv,key,deadline_removed,추가예정,,
globals.csv,key,sun_scale_ties_heat_stage,추가예정,,
globals.csv,key,turret_slot_cap_source,추가예정,,
globals.csv,key,turret_tier_early,추가예정,,
globals.csv,key,turret_tier_late,추가예정,,
globals.csv,key,turret_midgame_gap,추가예정,,
globals.csv,key,turret_automation_seed,추가예정,,
globals.csv,key,player_jump_height_tiles,수정예정,v70,v63~ 대개편 대상
globals.csv,key,player_gravity,수정예정,v70,v63~ 대개편 대상
globals.csv,key,player_max_fall_speed,수정예정,v70,v63~ 대개편 대상
globals.csv,key,player_jump_cut,수정예정,v70,v63~ 대개편 대상
globals.csv,key,player_mining_reach_tiles,수정예정,v70,v63~ 대개편 대상
globals.csv,key,large_cavern_count_min,추가예정,,
globals.csv,key,large_cavern_count_max,추가예정,,
globals.csv,key,large_cavern_w,추가예정,,
globals.csv,key,large_cavern_h,추가예정,,
globals.csv,key,large_cavern_min_edge_gap,추가예정,,
globals.csv,key,large_cavern_min_depth_below_crust,추가예정,,
globals.csv,key,large_cavern_margin_from_spawn,추가예정,,
globals.csv,key,large_cavern_margin_from_altar,추가예정,,
globals.csv,key,large_cavern_enabled,추가예정,,
globals.csv,key,difficulty_option,추가예정,,
